case,generation,method,created_at,R_mm,alphaRin,alphaL0,L1_mm,alphaL2,alphaL3,theta0_deg,theta1_deg,alphaTheta2,alphat,U_mps,Rin_mm,L0_mm,L2_mm,L3_mm,L4_mm,t_mm,theta2_deg,Qaerosol_lpm,Qsheath_lpm,R1_mm,R2_mm,R3_mm,l1_mm,l2_mm,l1x_mm,l1y_mm,l2x_mm,l2y_mm,completed_at,objective_version,evaluation_status,score,n_outlet,n_substrate,n_target,n_substrate_overspray,n_wall_deposition,n_wall_upper,n_wall_down,n_wall_cavity,n_overspray,n_resolved,total_particles,target_center_x_m,target_center_z_m,target_diameter_um,target_radius_um,target_fraction,target_precision,substrate_fraction,substrate_resolved_fraction,substrate_overspray_fraction,wall_deposition_fraction,overspray_fraction,outlet_fraction,resolved_ratio,unresolved_fraction,deposit_centroid_x_mm,deposit_centroid_z_mm,deposit_rms_radius_mm,deposit_r90_radius_mm,deposit_footprint_area90_mm2,deposit_density_per_mm2,deposition_spread_score,deposition_particle_support,deposition_compactness,target_particle_support,targeted_deposition_compactness,target_rms_radius_um,target_r90_radius_um,target_centered_spread_score,target_centered_particle_support,target_centered_compactness,resolved_constraint,wall_constraint,objective_primary_score,objective_secondary_raw,objective_secondary_score,objective_tie_break_scale,source_objective_version,source_score,mesh_nodes,mesh_elements,max_u_mps,potential_failed,simple_failed,unclean_end,velocity_rejected,velocity_check_failed,mesh_rejected,run_finished,aerosol_mean_velocity_mps,aerosol_flow_fraction,Rin_over_R,R1_over_R,L2_over_R,t_over_R,host,failed,failure_class,potential_SIGFPE,last_iteration,first_continuity_gt_1e3,first_continuity_gt_1e12,max_log10_continuity,last_local_continuity,last_global_continuity,last_cumulative_continuity,simple_end,simple_sigfpe,turbulence_divide_sigfpe
case_1409,702,qlognehvi,2026-07-27T06:49:44,0.5868057900033142,0.6373105851984772,2.030668841766645,8.31993124628548,3.8838362557745296,0.4003923798266962,58.51886084177039,13.793402863680413,0.9440716987921695,1.9802148213724002,47.986125270637864,9.033072643384257,1.1916082339279914,55.04847377122252,2.88316630082858,45.165363216921286,1.162001522631703,13.581244285717847,1.6394757993864597,1.475147924332092,14.173737033680515,16.235964729001033,30.651796233143934,8.649498902485739,21.060008639140392,2.062227695320516,8.400062392432275,4.945393996149096,20.47112703549857,2026-07-27T07:40:41,central_target_d10um_mobo_v1,cfd_failed,-2.0,0,0,0,0,0,0,0,0,0,0,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-0.05,0.0,0.0,0.0,0.0,,,58328,102899,,True,True,False,False,False,False,False,0.10659402993955522,0.5263800525570672,15.393632437289412,24.154051093463927,93.81037936062562,1.9802148213724002,xeon6,True,simpleFoam_SIGFPE,True,7517.0,216.0,917.0,97.75648016016454,2.41931e+97,1.12801e+97,5.70795e+97,False,True,False
case_1373,674,qlognehvi,2026-07-27T04:34:37,0.5890225681012142,0.6513145915836803,3.2186042081369024,4.358317856372052,2.7490614390801333,0.1492021550706225,59.776784470849,48.53604596519145,0.43930965593193416,3.1820035627196703,38.13203922086352,5.256361512010991,1.8958305163781732,22.185992651260644,1.6925720442268983,26.281807560054954,1.8742719102203533,26.929257093945456,1.3228830685447939,1.170879052138819,8.070388073496213,11.875488604435102,20.338348825569597,5.077716132680695,12.13908939531797,3.805100530938888,3.362203306395137,5.497672575165787,10.822804054578055,2026-07-27T07:42:12,central_target_d10um_mobo_v1,cfd_failed,-2.0,0,0,0,0,0,0,0,0,0,0,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-0.05,0.0,0.0,0.0,0.0,,,60139,95800,,True,True,False,False,False,False,False,0.25400945437470046,0.5304768476402044,8.92387116669487,13.701322344086218,37.66577692053445,3.1820035627196703,xeon4,True,simpleFoam_SIGFPE,True,8941.0,167.0,807.0,97.99192039155885,3.60836e+97,2.2252e+97,7.03278e+97,False,True,False
case_1353,659,qlognehvi,2026-07-27T03:44:14,0.5385034653451379,0.5599157671880474,3.6274185700372956,2.7281351045091675,3.229187472544224,0.1707906472745192,59.11827453531181,45.13513292848581,0.686250932167236,4.0168786378372445,43.57324952447951,2.855674696366793,1.9533774702223887,16.469457542659523,1.2027512662277644,14.278373481833967,2.1631030663462134,34.11151772399313,1.0235122850366536,1.3582481520013663,5.100186248921468,7.657617439244261,13.671373770383083,3.608253798683293,6.704967849134053,2.557431190322793,2.5453960757564933,3.7601824565505573,5.5513621527847326,2026-07-27T07:46:10,central_target_d10um_mobo_v1,cfd_failed,-2.0,0,0,0,0,0,0,0,0,0,0,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-0.05,0.0,0.0,0.0,0.0,,,65685,99416,,True,False,False,False,False,False,False,0.6658470347390905,0.42972931665180536,5.302982952090257,9.47103700744554,30.583754056445876,4.0168786378372445,xeon1,True,unclassified_CFD_failure,True,2673.0,191.0,1182.0,25.586965178952187,1.19541e+25,9.9261e+24,3.53204e+25,False,False,False
case_1404,699,qlognehvi,2026-07-27T06:34:03,0.5138011527691282,0.45849385811134125,4.754642921449754,9.106014059317467,3.89873477573285,0.35345491255231143,53.16131840455637,49.776839682207225,0.5165692390064234,4.613590356271144,48.293165011460985,5.808633133920466,2.4429410140464594,49.39285357491168,4.142410284791664,29.04316566960233,2.370468043456647,30.54749180471829,0.6671193082782845,1.7360088962519806,12.668944264265129,22.15757068152991,42.86962210548823,12.427230854374992,26.819425073995983,9.488626417264783,8.025087876248751,13.631036702056447,23.09710803816951,2026-07-27T07:46:10,central_target_d10um_mobo_v1,complete,0.042,296,657,42,615,0,0,0,0,615,953,1000,0.0,0.0,10.0,5.0,0.042,0.0639269406392694,0.657,0.689401888772298,0.615,0.0,0.615,0.296,0.953,0.047,0.24350994843074603,1.3263988341126335e-05,0.2581590620282528,0.3914652533808023,0.48143350632852394,1364.6744386579353,0.5675690043048304,1.0,0.5675690043048304,1.0,0.5675690043048304,354.8847650547782,634.975202035947,0.007812802721251618,1.0,0.007812802721251618,-0.0030000000000000027,-0.05,0.042,0.0,0.0,0.0,,,98606,179401,63.9233,True,False,False,False,False,False,True,0.10489492861922732,0.27760454353648806,11.305216235142474,24.65729046341358,96.13223580505648,4.613590356271144,xeon5,False,complete,True,,,,,,,,,,
case_1410,703,qlognehvi,2026-07-27T06:51:25,0.5328628583390373,0.3577700783895656,2.2103577186020194,11.187551488028667,4.499654359552928,0.5604561047607689,44.90777936765708,23.24261815264863,0.11043975999482358,3.150886063255358,43.65432236086005,4.180349547404554,1.1778175318860256,52.576023545916,3.41929738308994,20.90174773702277,1.678990153966887,11.46251157048161,0.476496133047591,1.8599688378675054,11.68445825939835,15.732483855236241,32.82897077068594,10.25789214926982,37.57583573050922,4.048025595837892,9.425382757293875,7.467322978927832,36.826383454998535,2026-07-27T07:47:52,central_target_d10um_mobo_v1,complete,0.016,253,713,16,697,0,0,0,0,697,966,1000,0.0,0.0,10.0,5.0,0.016,0.02244039270687237,0.713,0.7380952380952381,0.697,0.0,0.697,0.253,0.966,0.034,0.24993741627349245,1.4142052939799447e-05,0.2659087395090628,0.41120158432353016,0.5312016694717152,1342.239757471178,0.5644348354400379,1.0,0.5644348354400379,0.8,0.45154786835203037,364.9331034597509,661.1390009091978,0.007505940942019031,0.8,0.006004752753615225,-0.016000000000000014,-0.05,0.016,0.0,0.0,0.0,,,89153,176892,58.2699,True,False,False,False,False,False,True,0.1446548709656402,0.20393891583188054,7.845075861423204,21.927702553372633,98.66708238926304,3.150886063255358,xeon4,False,complete,True,,,,,,,,,,
case_1413,705,qlognehvi,2026-07-27T07:06:43,0.5604005963775596,0.5383097454333526,3.05032906369974,8.205634127918001,4.907174174600004,0.7238478771638089,55.87412415039781,12.360104413774172,0.0553895397790084,3.5671448656194316,45.349795093720886,6.8194635957726835,1.7094062264451373,62.1655021587265,2.062861392554647,34.097317978863416,1.999030110058279,10.130725097309357,1.3209027874486814,1.363660395121437,12.668289314143564,13.992987994567157,24.307294957340396,6.188584177663941,19.259029052257112,1.324698680423593,6.045142473930326,3.38756007297824,18.958761478209674,2026-07-27T07:55:30,central_target_d10um_mobo_v1,complete,0.018,411,541,18,523,0,0,0,0,523,952,1000,0.0,0.0,10.0,5.0,0.018,0.033271719038817,0.541,0.5682773109243697,0.523,0.0,0.523,0.411,0.952,0.048,0.24667928996487976,8.979722148214425e-06,0.26223554969308893,0.41039771289093435,0.5291267725466159,1022.439286895728,0.5772574911052606,1.0,0.5772574911052606,0.9,0.5195317419947345,360.0252153683811,657.0770025066971,0.0075519916581748715,0.9,0.006796792492357384,-0.0020000000000000018,-0.05,0.018,0.0,0.0,0.0,,,73116,120714,62.4473,True,False,False,False,False,False,True,0.15068475034433773,0.49203639386281445,12.168908526960587,22.605774148049868,110.93047109615073,3.5671448656194316,xeon5,False,complete,True,,,,,,,,,,
case_1412,704,qlognehvi,2026-07-27T07:02:44,0.5329136064996729,0.39091572707041133,1.054931219131908,6.716731225312488,2.6253118265419184,0.7758350430416096,58.04907434040666,15.549042759199562,0.9583688365098755,3.4692046503886567,46.978791729085856,4.418303605346646,0.5621872005966818,29.672443202266123,2.0948534031404615,22.091518026733226,1.8487863619240559,15.318029652877634,0.7856670168151456,1.729209025551025,11.302445257084337,12.98710397982288,23.461370995525186,6.284560209421384,14.306765578469962,1.6846587227385441,6.054553824498011,3.7795121258790054,13.798508231241032,2026-07-27T08:03:08,central_target_d10um_mobo_v1,cfd_failed,-2.0,0,0,0,0,0,0,0,0,0,0,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-0.05,0.0,0.0,0.0,0.0,,,65689,105158,3.81327e+70,True,False,False,True,False,False,False,0.21351396607500522,0.31240784976262104,8.290844053255295,21.208775905201577,55.67965021040298,3.4692046503886567,xeon4,True,completed_with_runaway_velocity,True,10000.0,381.0,1693.0,70.06932763050754,4.88196e+69,2.32247e+69,9.18736e+69,True,False,False
case_1414,706,qlognehvi,2026-07-27T07:27:57,0.5549596013740601,0.4608615851827793,2.9225132864750965,3.3847103251437973,3.6868196505465956,0.9097023475645887,57.6941677620497,47.250415482325664,0.7302600347428183,2.504883936239403,48.03829501239619,2.722694410599731,1.6218768084726138,21.78112383016547,1.1070154536849877,13.613472052998654,1.3901093907437057,37.20248970430755,1.072949056633424,1.7158129113222627,5.907835450246739,8.346570895327575,13.881648163752512,3.3210463610549628,5.864295596381491,2.438735445080837,2.2543110613184645,3.5457508987658244,4.670932819645417,2026-07-27T08:08:19,central_target_d10um_mobo_v1,complete,0.055,325,643,55,588,30,30,0,0,588,998,1000,0.0,0.0,10.0,5.0,0.055,0.08553654743390357,0.643,0.6442885771543087,0.588,0.03,0.588,0.325,0.998,0.002,0.24729378572783822,1.2865602136348365e-05,0.2735615515793455,0.40960881451646414,0.5270944705522217,1219.8951723518317,0.5753449856241679,1.0,0.5753449856241679,1.0,0.5753449856241679,368.7684085271251,656.9026004331781,0.007553981502305295,1.0,0.007553981502305295,-0.04800000000000004,-0.020000000000000004,0.055,0.0,0.0,0.0,,,47241,71228,66.2545,True,False,False,False,False,False,True,0.767856702652555,0.38474027864771615,4.906112812281177,10.645523450029787,39.248125045924404,2.504883936239403,xeon1,False,complete,True,,,,,,,,,,
case_1415,707,qlognehvi,2026-07-27T07:31:53,0.5114584443968779,0.363526063705212,2.512831631939491,4.945840157405777,2.896273185853433,0.45961448500713464,59.88439085082545,41.90692978239589,0.7713010662968237,0.7021113801875704,45.35233961213264,3.285594285189914,1.2852089575030403,26.17688132399072,3.0278136600596985,16.427971425949572,0.35910079430407965,34.609848963419836,0.4283375518884654,1.807918485032791,9.038125772060859,15.105161045245602,30.244229345544095,9.083440980179095,16.01247432785839,6.067035273184742,6.760176257637747,9.09484893324444,13.178886788412232,2026-07-27T08:11:02,central_target_d10um_mobo_v1,cfd_failed,-2.0,0,0,0,0,0,0,0,0,0,0,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-0.05,0.0,0.0,0.0,0.0,,,38995,67622,,True,True,False,False,False,False,False,0.2105024516133481,0.19154226744008032,6.423971138191594,17.671280767920056,51.180856647814316,0.7021113801875704,xeon6,True,simpleFoam_SIGFPE,True,7139.0,160.0,837.0,97.91423628954404,6.79357e+97,2.92653e+97,5.08663e+97,False,True,False
case_1407,700,qlognehvi,2026-07-27T06:40:37,0.5024745020931785,0.48698459559141416,4.053660979999726,7.181853202521479,3.1969223339194683,0.3268206120566187,56.40644913640986,24.767122665091286,0.5275540367476546,4.0398331717248315,20.002709303808913,5.510071300055233,2.036861282579908,36.172129796513474,3.5611792293374576,27.550356500276166,2.029913161501941,17.79045517311669,0.29412299057267627,0.6578354821615469,11.314672681511775,15.790339032964923,33.59623517965221,10.683537688012372,26.30402805582699,4.475666351453147,9.700844717943424,8.036845580790605,25.04617745429949,2026-07-27T08:15:02,central_target_d10um_mobo_v1,complete,0.0,0,0,0,0,69,69,0,0,0,69,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.069,0.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.881,0.019000000000000003,0.0,0.0,0.0,0.0,,,87322,156671,27.4597,True,False,False,False,False,False,True,0.051394117462289446,0.30896619862828023,10.965872451441227,22.517904161062468,71.98799072555873,4.0398331717248315,xeon6,False,complete,True,,,,,,,,,,
case_1416,708,qlognehvi,2026-07-27T07:37:02,0.5446591405374781,0.3829203674476205,2.463876569429763,3.126174351090734,4.3619383829138805,0.5740205418810284,54.61607088688683,22.20020968553179,0.06222647038713558,3.968857730696818,45.39522910748081,1.894011404008516,1.3419728946960445,21.575141316951363,1.4482226117415318,9.47005702004258,2.1616746405168548,10.759175986713588,0.5757291652924938,1.9626759145911334,4.946227897547385,6.587835332384066,13.828948391091725,4.3446678352245955,16.551356875889972,1.6416074348366811,4.02259414163598,3.089830046578213,16.2603925142148,2026-07-27T08:18:58,central_target_d10um_mobo_v1,complete,0.083,223,692,83,609,17,17,0,0,609,932,1000,0.0,0.0,10.0,5.0,0.083,0.1199421965317919,0.692,0.7424892703862661,0.609,0.017,0.609,0.223,0.932,0.068,0.24754532101835275,1.3212340792403171e-05,0.2695527487088752,0.4221977797852318,0.5599919229422168,1235.7321090708028,0.5633296189840438,1.0,0.5633296189840438,1.0,0.5633296189840438,365.9745489363368,669.7431011092374,0.007410227672991837,1.0,0.007410227672991837,0.017999999999999905,-0.033,0.083,0.0,0.0,0.0,,,69679,111944,62.5408,True,False,False,False,False,False,True,0.8514358419274077,0.2268074429314048,3.4774251693260414,9.081327254815498,39.61218992058166,3.9688577306968185,xeon6,False,complete,True,,,,,,,,,,
case_1422,713,qlognehvi,2026-07-27T07:55:46,0.5546290330601225,0.4703357111841682,4.793948894077461,3.644062423718513,4.389381980648626,0.43161426217174137,51.64136941727303,46.98199971461161,0.5268932631143683,2.068387061236254,48.52158498900232,2.4265171007900905,2.6588632396618257,22.645336479188195,1.4163995004251237,12.132585503950452,1.1471875157675318,29.48556650612635,0.8956070798670053,1.9178565255312958,5.159117292371501,8.26587376069715,15.347871262822771,4.249198501275371,9.189590678839535,3.106756468325649,2.898922584298795,4.523155968750773,7.9993522817143585,2026-07-27T08:21:39,central_target_d10um_mobo_v1,complete,0.011,279,634,11,623,0,0,0,0,623,913,1000,0.0,0.0,10.0,5.0,0.011,0.017350157728706624,0.634,0.6944140197152245,0.623,0.0,0.623,0.279,0.913,0.087,0.26100538345268154,1.3571249743786582e-05,0.2770703852977486,0.43613711786024867,0.5975798862420969,1060.946016752559,0.5597981244564122,1.0,0.5597981244564122,0.55,0.30788896845102676,380.64656675780344,697.1425015989137,0.007121061591648472,0.55,0.00391658387540666,0.03699999999999992,-0.05,0.011,0.0,0.0,0.0,,,44777,69929,62.8234,True,False,False,False,False,False,True,0.8069556790000877,0.3183290084679146,4.375027191421934,9.301924322112159,40.829699004836286,2.068387061236254,xeon5,False,complete,True,,,,,,,,,,
case_1419,711,qlognehvi,2026-07-27T07:46:36,0.5317491348227166,0.5612561979947103,3.398453574648892,8.753477180197361,2.0396537229868335,0.34326558088502834,55.828766181565314,43.70089142166291,0.9219671704273107,2.3798145746083086,47.66825710019228,7.535437118730598,1.8071247480547168,27.38443232959522,3.5550798983854746,37.677185593652986,1.2654643410864594,41.071115504908576,1.0333769215062725,1.5072680433807064,13.426020319514793,20.79456679759261,38.56996628951998,10.665239695156423,16.626643899513045,7.368546478077818,7.710503262144908,10.923626376463293,12.53473869486914,2026-07-27T08:23:11,central_target_d10um_mobo_v1,complete,0.032,374,592,32,560,0,0,0,0,560,966,1000,0.0,0.0,10.0,5.0,0.032,0.05405405405405406,0.592,0.6128364389233955,0.56,0.0,0.56,0.374,0.966,0.034,0.2638170758581083,1.1346773492097972e-05,0.2755568048106664,0.4444878243833474,0.6206826573742223,953.7885310094479,0.5446926894216008,1.0,0.5446926894216008,1.0,0.5446926894216008,381.4852583266302,708.3049002201666,0.007009625194579085,1.0,0.007009625194579085,-0.016000000000000014,-0.05,0.032,0.0,0.0,0.0,,,55288,91155,64.9546,True,False,False,False,False,False,True,0.09654743380376823,0.40673802746470816,14.171037854613319,25.248786392461145,51.49878116628267,2.3798145746083086,xeon5,False,complete,True,,,,,,,,,,
case_1421,712,qlognehvi,2026-07-27T07:48:09,0.5362701090384754,0.3535273089311232,2.617812785088942,4.0315946343511815,4.958568776448065,0.5434213011325287,55.97106692018568,20.245471189687866,0.17313670453010266,3.523841121926986,35.73693791131363,2.3003488718436644,1.4038547477019618,32.26465905943297,2.00744102892284,11.501744359218321,1.889730662690048,11.773867118140668,0.37432098515336787,1.5629288919305249,6.506849156289182,8.590831295141433,18.628036439755636,6.0223230867685205,20.05112424024304,2.08398213885225,5.650256083255866,4.0914231677750905,19.629259786345873,2026-07-27T08:23:11,central_target_d10um_mobo_v1,complete,0.02,0,649,20,629,28,28,0,0,629,677,1000,0.0,0.0,10.0,5.0,0.02,0.030816640986132512,0.649,0.9586410635155096,0.629,0.028,0.629,0.0,0.677,0.323,0.22984683354699542,1.2451921805192602e-05,0.24578342942405687,0.3995483669093234,0.5015203876128828,1294.06503908861,0.5730492855415577,1.0,0.5730492855415577,1.0,0.5730492855415577,336.51012054035004,629.3952004839226,0.00788152242669231,1.0,0.00788152242669231,0.2729999999999999,-0.022000000000000002,0.02,0.0,0.0,0.0,,,68524,115061,50.5738,True,False,False,False,False,False,True,0.37528018974452126,0.1932228720627545,4.28953401107542,12.133529440892891,60.164940233724835,3.523841121926986,xeon4,False,complete,True,,,,,,,,,,
case_1401,696,qlognehvi,2026-07-27T06:23:15,0.7405194220781233,0.6959142850162933,4.965577652596711,4.998655812371477,4.496142271554306,0.33098480764248395,59.60750815064723,41.32840762751968,0.8076157642057302,1.4317865958616731,49.57423240388624,6.4463100971833045,3.67710669358496,41.64812814959621,1.5464318600433902,32.23155048591652,1.0602657825066897,35.30131586744794,3.1400751725421756,1.9841715090654106,9.26308057756334,12.326751075084562,20.05891037530151,4.63929558013017,7.9776620298680525,3.063670497521222,3.4838178141850937,4.610102357564612,6.510763988624965,2026-07-27T08:24:51,central_target_d10um_mobo_v1,cfd_failed,-2.0,0,0,0,0,0,0,0,0,0,0,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-0.05,0.0,0.0,0.0,0.0,,,38091,58724,,True,True,False,False,False,False,False,0.4008819807007816,0.6127876676610476,8.705119548509604,12.5088961901476,56.241776931007244,1.4317865958616731,xeon4,True,simpleFoam_SIGFPE,True,5083.0,160.0,629.0,98.45713220554761,7.95061e+97,5.40681e+97,1.85544e+98,False,True,False
case_1423,714,qlognehvi,2026-07-27T08:03:24,0.52155787794285,0.37554621137243577,2.0515583267801953,6.202375127167425,3.051948864932132,0.48805982620966226,51.179126008873055,11.126299860319897,0.7810718386347357,0.5683563390646458,49.5198195819003,3.0907469050297225,1.0700064073914628,25.11755204273193,2.607111936256687,15.453734525148612,0.2964307261179236,10.879721102754107,0.5311201566920811,2.008011359759005,8.230004221676396,9.739305994630252,22.774865675913688,7.821335808770061,21.80905895643654,1.5093017729538556,7.674327461850138,4.116413709210542,21.417053736215642,2026-07-27T08:27:34,central_target_d10um_mobo_v1,complete,0.002,178,786,2,784,0,0,0,0,784,964,1000,0.0,0.0,10.0,5.0,0.002,0.002544529262086514,0.786,0.8153526970954357,0.784,0.0,0.784,0.178,0.964,0.036,0.25293098589058494,1.299454687414758e-05,0.24106566771723664,0.3431140143039159,0.36985099087928625,2125.1801925185014,0.6031858819738347,1.0,0.6031858819738347,0.1,0.06031858819738348,349.40912973818934,596.0450003775002,0.008318844673626159,0.1,0.0008318844673626159,-0.014000000000000012,-0.05,0.002,0.0,0.0,0.0,,,43020,79967,74.6837,True,False,False,False,False,False,True,0.29496112065537067,0.20917394520565105,5.925990260602281,15.77965662054136,48.15870511208001,0.5683563390646458,xeon4,False,complete,True,,,,,,,,,,
case_1424,715,qlognehvi,2026-07-27T08:08:35,0.6632825610063258,0.5932059446827873,3.5736014572386057,4.0203919859127195,4.512824293215688,0.19096534164663215,56.27338038841502,30.719528007013388,0.03412325122937554,1.181780935834301,39.967989244768255,3.9659037459752122,2.37030752657316,30.170680064513785,1.5822129547370185,19.82951872987606,0.7838546856686275,10.707017659537401,1.5162739843869757,1.7981692159171034,6.685542822899308,9.110296596399689,17.02136137008478,4.7466388642110555,21.56753416045178,2.4247537735003815,4.080582022841163,4.0069667282373995,21.192044436558092,2026-07-27T08:30:18,central_target_d10um_mobo_v1,complete,0.027,412,505,27,478,0,0,0,0,478,917,1000,0.0,0.0,10.0,5.0,0.027,0.053465346534653464,0.505,0.5507088331515813,0.478,0.0,0.478,0.412,0.917,0.083,0.25543236437425754,6.269061498332674e-06,0.266764120070851,0.41592243732838485,0.5434687434536662,929.2162724774145,0.6146029364484203,1.0,0.6146029364484203,1.0,0.6146029364484203,369.3356042494413,671.354801372856,0.007392569683620293,1.0,0.007392569683620293,0.03299999999999992,-0.05,0.027,0.0,0.0,0.0,,,40229,72488,52.9947,True,False,False,False,False,False,True,0.5114370913494222,0.4574747228276132,5.979207021451283,10.079479268618291,45.486918906384524,1.181780935834301,xeon1,False,complete,True,,,,,,,,,,
case_1417,709,qlognehvi,2026-07-27T07:40:58,0.5618525976691611,0.6674063640132047,1.5010024250158054,5.5859498257125155,4.082463769290477,0.32439255488193597,59.507321293206296,55.72370252459331,0.671297281942676,3.848752871777966,44.10033717344332,6.705888997607804,0.8433421116028404,41.019310497728256,1.9065274550981848,33.52944498803902,2.162431798795094,40.69419722511496,1.4816102640933069,1.1425346782600627,10.047685127370357,14.77395532902224,24.306592604513163,5.7195823652945545,10.17266524360854,4.726270201651883,3.2211787305838713,6.632797656750068,7.712918604726231,2026-07-27T08:39:09,central_target_d10um_mobo_v1,cfd_failed,-2.0,0,0,0,0,0,0,0,0,0,0,1000,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,-0.05,0.0,0.0,0.0,0.0,,,69749,108138,,True,True,False,False,False,False,False,0.17479142956467653,0.5646068706725392,11.935317244108342,17.883133706336967,73.007245437498,3.848752871777966,xeon6,True,simpleFoam_SIGFPE,True,5762.0,161.0,668.0,97.7718453355583,5.14037e+97,2.89649e+97,3.01702e+97,False,True,False
case_1418,710,qlognehvi,2026-07-27T07:42:28,0.5271079278483635,0.41770177538755515,3.4053543757343214,3.581935301561702,3.3961304235812158,0.3219647528858185,58.72788330837747,13.788278646602572,0.20965975274757298,3.044818020191356,45.75855329622099,2.68365883952691,1.7949892885826755,21.819527635413397,2.1805688308438453,13.41829419763455,1.6049477172984221,10.794249564385606,0.5665028850810575,1.8299699185089457,6.424820284847815,7.98393647315772,18.886780627376947,6.541706492531536,19.96812558458455,1.559116188309905,6.353194515027794,3.7396850191537503,19.614810611353278,2026-07-27T08:48:01,central_target_d10um_mobo_v1,complete,0.006,0,854,6,848,0,0,0,0,848,854,1000,0.0,0.0,10.0,5.0,0.006,0.00702576112412178,0.854,1.0,0.848,0.0,0.848,0.0,0.854,0.146,0.25295950353630026,1.2062117304336301e-05,0.264681730555123,0.4168186964781332,0.5458134769757502,1564.6370711325292,0.5584204473779532,1.0,0.5584204473779532,0.3,0.16752613421338594,366.1214676367403,669.7782000962269,0.00740984222561869,0.3,0.002222952667685607,0.09599999999999997,-0.05,0.006,0.0,0.0,0.0,,,63890,108106,62.596,True,False,False,False,False,False,True,0.41729808562521364,0.23639028334993648,5.091289084725995,12.188813609906632,41.39480072796469,3.044818020191356,xeon4,False,complete,True,,,,,,,,,,
case_1430,720,qlognehvi,2026-07-27T08:23:36,0.6160598664650216,0.6499535481950972,2.2773024646163043,5.324074305746075,3.8073898083477915,0.6538783941240499,55.35937781923608,49.2345344441085,0.1880685486630005,1.7954379860426821,47.22396517981451,5.408946217407272,1.4029546522519851,31.685290063030894,1.3160451028757412,27.04473108703636,1.106097285927682,17.378781950371987,1.9996405092432963,1.3787465729520463,8.32205044872478,11.312323757187496,17.892549271566203,3.9481353086272235,14.417476311592898,2.9902733084627156,2.5779910697914423,4.306318411338457,13.759333012014418,2026-07-27T08:48:01,central_target_d10um_mobo_v1,complete,0.006,419,520,6,514,42,42,0,0,514,981,1000,0.0,0.0,10.0,5.0,0.006,0.011538461538461539,0.52,0.5300713557594292,0.514,0.042,0.514,0.419,0.981,0.019,0.27657167596538473,8.232602826128855e-06,0.2664325139401062,0.3904741253569451,0.478998765640712,1085.5977870933436,0.6120606670718268,1.0,0.6120606670718268,0.3,0.18361820012154803,384.0288745635181,667.045801200353,0.007439969107863498,0.3,0.0022319907323590494,-0.031000000000000028,-0.008,0.006,0.0,0.0,0.0,,,46530,76265,65.6795,True,False,False,False,False,False,True,0.3625980605494026,0.5918920658268355,8.77990356431436,13.508509321467521,51.432160716526575,1.7954379860426821,xeon4,False,complete,True,,,,,,,,,,
